review,score,label,score/counter,tanggal,sentiment
coba bird s nest makan sangat kes pandang alam arsitektur lansekap sayang tempat milik pilih menu sangat miskin lebih miskin lezat nasi hari timbel daging sapi lebih meja meja tiga kecil iris daging sapi atas makan salah satu suite biaya rb per jam excl makan minum baik baik jadi kawasan eksklusif pribadi sangat ganggu banyak unjung taman tidak makan sarang berlar potret intip kamar konsep maksumu membangkruntukan alam tenang aku beri poin harga pandang pandang indah,3,positif,0.039473684210526314,2016-03-01,1
objek wisata milik beberapa pandang indah bandung utama danau angin alir turun bukit indah bunga bunga tanam konsep jerah seluruh cukup bagus satu satu turun ragam makan sedia pergi lantai atas apa pikir restoran waktu makan siang diberitahu pergi bawah mes makan kemudian bawa putus mudah laku benar makan lantai bawah jadi apa laku tidak banyak pilih apa cukup biasa biasa bagaimana tempat sangat indah pelihara baik,5,positif,0.07462686567164178,2016-03-01,1
aku milik bintang baik tidak beberapa masalah jadi pergi sini makan malam keluarga semangat tiba van penuh warna pintu masuk restoran pandang restoran burangrang anak dingin malam hari sedikit toko lambat luar sayang aksesoris tidak kata apa apa utama harap singikirkan tidak kerja benar jadi tetap tinggal depan bar besar perintah bir koktail belum makan datang jongkos kata bir keluar saham jadi saran tidak milik apa lebih banyak makan minum beri tahu langgan muka hapus menu makan datang suka presentasi aku selera non bahasa indonesia temu terlalu mahal aku kata layan tidak pedas makan nyaman mungkin jangan pakai saus piring bukan tengadah saus pedas piring buat jenis piring sama jadi salah satu keluarga makan batuk cara drastis tidak serius terlalu lelah keluh saran lebih baik milik lebih banyak ragam menu non indonesia belakang restoran indonesia mungkin buat banyak selera lebih netral non indonesia nikmat makan indonesia mungkin pilih non pedas ngipasin pikir buat lebih baik banyak turis mancanegara datang bandung sekarang jadi besar pasar restoran untung mungkin aku datang siapa tahu beri bintang waktu ikut,-3,negatif,-0.017142857142857144,2016-02-01,2
restoran milik pandang sangat bagus makan baik mes sultan nasi anggar nasi kuning nasi bambu semua makan sangat baik laku benar benar buah restoran bagus pandang indah,6,positif,0.2222222222222222,2016-02-01,1
jangan pergi akhir pekan libur panjang terlalu ramai bahkan jalan kaki semua isi manusia hijau tertawa tempat bagus benar benar cermat pilih waktu pergi sini tempat baik ambil gambar ootd gituh makan enak aku makan salah gk kalau burangrang rasa baik,3,positif,0.07317073170731707,2016-02-01,1
dusun bambu jadi bicara kota sekarang jadi sini coba bukti dusun bambu baik apa orang bicara datang lihat aku kata suka tempat lokasi tanah tinggi cuaca dingin milik desain interior artistik utama aneka burung sangkar ruang pribadi sewa rp per jam makan makan makan kafetaria jual bagai jenis makan minum terlalu buruk pergi sana selasa besar kios tutu jadi beli kopi kue tradisional kecil bandros bayar beli kupon nominal rp variasi rp aku dengar beli kupon tidak tukar uang tunai tidak,-2,negatif,-0.024691358024691357,2016-02-01,2
letak area lembang sejuk tempat tampung ratus bahkan ribu orang e tempat makan tempat budaya taman nikmat tempat tualang kecil hotel layak habis tidak tengah hari sini nikmat besar tempat wisata fasilitas tawar sini makan lezat pandang fantastis tarik kunjung,7,positif,0.175,2016-01-01,1
profesional sarap sini apa paling tonjol semua nikmat pandang gunung indah pandang luar biasa hijau alam burung burung danau keliling rumah rumah indah udara sejuk udara segar nasi lemak layan baik layan sangat sopan aktivitas anak manah tembak main kebun binatang banyak banyak banyak strawbeey atv naik perahu beri makan kelinci kayak kontra selalu penuh utama akhir pekan hari libur umum siap tolak sopir kualitas makan tidak baik cocok harga lokasi jauh pusat quie kota wirth kunjung laku ambil banyak gambar bawa jaket payung tiba tiba hujan sepeda naik taman bukan tempat baik makan turki makan saji dusun bambu tempat bagus henti datang bandung,10,positif,0.09615384615384616,2016-01-01,1
pandang indah bagai makan terlalu ramai akhir pekan lebih baik datang sini pagi hari nikmat udara gunung segar,2,positif,0.1111111111111111,2016-01-01,1
unjung tempat desember pandang tempat sangat bagus santa anak anak main indah sangat bagus tawar pandang bandung bagus makan sangat miskin mungkin orang orang tidak harap makan baik lihat pandang luar biasa paling ganggu kupon beli makan tidak jadi hindar rugi alam tahu harga belum beli makan harap kupon sangat konyol,2,positif,0.0392156862745098,2016-01-01,1
pergi sana teman teman bulan januari jalan hari bandung hotel jauh bandung tempat beri suasana santai sangat senang tinggal sana lama jam jam makan,-1,negatif,-0.041666666666666664,2015-12-01,2
pergi dusun bambu desember tempat kalibut pikir dusun bambu restoran tidak theme park tiba parkir mobil parkir mobil sangat jauh no dusun bambu sedia bus antar jemput area parkir hingga theme park bayar masuk rupiah orang taman banyak main tempat manah tembak perahu arena main anak rabbit house taman besar restoran beda food court tempat restoran tradisional kecil rumah ujung saung danau ambil perahu pergi restoran pes lebih modern restoran tepi danau akhir sangat bagus restoran udara jadi bangun jembatan kayu kemudian bangun buah kamar panjang jembatan bentuk bird s nest makan restaurant kamu pes jam belum jadi makan food court,1,positif,0.009900990099009901,2015-12-01,1
dusun bambu tempat unik hotel buah desa kecil taman beberapa restoran aku pergi sana aku makan restoran makan burangrang cukup baik nila uang habis pandang indah danau pondok pondok kecil tepi danau mana orang orang pilih milik makan sana restoran sewa sampan kecil besar danau banyak hijau dusun bambu hampar langit biru bandung hotel benar benar indah ambil foto cuaca lembang sangat baik meski jadi cerah tidak benar benar rasa panas tinggi puncak bandung hotel indah buah dusun bambu sawah pandang cantik,13,positif,0.15853658536585366,2015-12-01,1
takjub tempat pergi hotel cukup baru segar rekomendasi tinggal sini satu malam lihat segala pergi sini jam benar benar tidak cukup banyak main coba ambil banyak foto unjung tempat bandung,7,positif,0.23333333333333334,2015-12-01,1
unjung tempat hari natal tiba pukul tempat jalan bebas hambat terlalu tidak apa makan daftar tunggu jam jembatan ruang makan sangat kecil banyak orang pergi arah tidak susun laku antisipasi tonton lama musim libur tidak kata apa apa makan tidak makan sini sini menit tinggal temu perlu waktu daftar tunggu jam rasa aku datang tempat waktu ikut tidak lama musim libur akhir pekan panjang pikir lebih senang tidak terlalu banyak kelimun tips jangan buang waktu datang sini libur pergi sangat mahal tempat terlalu terik jalan bebas hambat,-5,negatif,-0.05747126436781609,2015-12-01,2
pertama kali datang sini aku suka pandang konsep objek wisata segar beda othrs unjung bagai objek wisata dusun bambu mobil wara wiri gratis hiu tunjuk butuh lebih kaget pergi jalan kaki pantai hari hari aku pergi objek wisata tidak semua kiblah makan sedia perlu ubah uang beli voucher minum makan voucher tidak refund jadi yakin berapa banyak uang ubah,3,positif,0.05084745762711865,2015-12-01,1
aku pergi sana teman teman banyak tempat makan dar hang out teman keluarga coba burangrang resto milik pandang indah danau coba makan sarang burung resto bungalow sisi danau hotel milik taman main anak anak rekomendasi unjung bandung lembang,2,positif,0.05263157894736842,2015-12-01,1
unjung dusun bambu istri anak anak makan rata rata mahal banyak foto tempat utama area taman bunga jadi bawa kamera milik bujet coba lutung kasarung makan milik suasana makan beda anak anak nikmat main arena main mahal akhir pekan libur umum lebih baik pergi sana lebih awal jam am bawah jam,3,positif,0.058823529411764705,2015-12-01,1
ga reservasi lewat telpon pas nyampe tetep reservasi tunggu lama sekali mood rusak belum makan pes,-2,negatif,-0.125,2021-01-01,2
tempat bagus sih layan sangat tidak senang waktu kesini tunggu jam jam pesan tidak kunjung datang akhir tinggal tempat bagus sangat tidak muas,1,positif,0.043478260869565216,2018-02-01,1
pertama masuk sambut baik langsung no saung nya rasa tempat kurang nyaman jadi minta pindah kata salah satu waiters nya gapapa asal kosong lalu bilang org bilang bilang mbak bawah ditanggepin sangat tidak ramah mas tidak tatap mata sibuk sibuk rasa tidak harga hingga akhir duduk bersih tempat lalu mesen makan paket nasi liwet salah satu waiters bilang kalau nasi liwet nya habis situ kecewa ngomongnya ngotot nunjuk mama rasa sangat tidak sopan ngebalas jawab nada tidak benar kecewa,-5,negatif,-0.06329113924050633,2017-08-01,2
makan lumayan harga naik jadi jauh lebih mahal belum pesan tidak input jadi tunggu satu jam lebih buat makan akhir sadar pesan tidak datang pertama kali datang tidak sedia menu inti sini banyak tunggu buang buang waktu kalau pesan lambat tidak pemberitahuan apa siap banyak waktu luang makan sin,1,positif,0.02040816326530612,2016-07-01,1
makan tidak enak kopyor banyak binatang gumpal isi minyak sop buntut kuah rasa mecin waiter tidak helpful lama makan bilang cukup mahal star pandang really not recommended,0,netral,0.0,2016-06-01,0
tempat paling tidak masuk akal mau booking tidak suruh langsung datang tanya sepi ramai bilang sepi langsung datang nyata tempat suruh antri nomer kalau tahu tidak kesini bawa anak kecil tanya baik baik minta solusi panggil security alam sangat sangat jelek jauh jauh datang,-3,negatif,-0.06818181818181818,2015-12-01,2
tunggu antri jam lah sabar jam menit makan baru keluar mulai dongkol jam minum tidak keluar bilang layan lewat jawab sebentar akhir sedikit marah layan tadi nulis pesan gopoh datang jawab geledek maaf bapak tidak pesan minum alamajang habis kata bayar sama istri baru pesan lihat limpit bawah tempat sih jam tanpa minum bos mohon layan lebih tingkat,-2,negatif,-0.034482758620689655,2015-12-01,2
pertama kali tempat reservasi nomor minta tempat kursi naik tangga tidak tinggi lutut sedang sakit tunggu hampir menit tanpa batal tadi tidak mau beri rating memang mungkin ramai minta khusus jadi sulit eh mbak bilang kalau bapak lama nunggu duduk coffee shop jadi kesal tidak daritadi diberitahu kalau makan sana nunggu menit memang anggap tidak lama,-7,negatif,-0.125,2015-06-01,2
sopir ingat tempat tidak sesuai harap sikeras pergi peringkat tinggi nasihat jalan misal jadi tempat makan atas salah area duduk sangat redup terang lihat betapa kotor gubuk serangga semut sangat redup romantis tidak lihat banyak serangga meja penuh semut bantal jamur tidak berani sentuh makan saji dingin set ayam sangat kering keras pasang goreng ikan sama akhir kucing kucing kucing sangat senang pesta pondok kecewa tidak pergi aku rindu kucing kucing,-6,negatif,-0.08450704225352113,2017-07-01,2
pertama kali sini tiba perlu buat reservasi tempat duduk sebut saung saung sendiri satu meja tempat satu rombong saung milik banyak meja jarak meter satu sama harap tempat makan luar ruang utama malam hari nyamuk makan tidak enak layan tidak ramah tidak sini,-2,negatif,-0.046511627906976744,2017-02-01,2
pacar makan malam minggu lalu rasa sangat kecewa layan malam listrik mati entah makan malam pondok atas restoran rasa sangat aneh makan datang bagaimana cara makan satu lilin romantis tidak sangat takut samping sisi restoran tanpa pondok gaya banyak unjung sana tidak datang temu tanya apa rasa rawat tidaaaak sibuk obrol okayy bf minta salah satu hujan orang wanita datang jarak meter tanya apa betul ramah restoran jawa tidak milik latih jadi tanya apa jadi gagal daya jawab selalu hujan okayyy terima tidak rasa nyaman tidak habis makan bayar tagih hujan duduk banyak orang lihat turun lampu flash iphone bicara kasir bagaimana listrik kejut kata pondok tengah bawah tanah tidak masalah listrik tidak tutup atas apa layan tidak beri informasi tanya rasa sangat buruk layan temu manajer tidak layan pulih waktu akhir tidak pernah pergi cukup,-2,negatif,-0.014705882352941176,2016-05-01,2
pergi sana tempat dekat jalan turun lembang lelah lapar hujan lewat jam makan siang gazebo penuh daftar tunggu menit jadi tawar makan restoran lihat oke nyata letak tanjak tidak pandu jalan perlu tanya tiap layan temu panjang jalan nenek hampir serah sana beri meja bundar besar meski empat anak meja persegi kecil tidak tempat benar pergi minta pindah layan tidak izin jadi sini coba dekat diri makan satu sama mes tahu gejrot kejut sedingin es saji tanya tanya berapa lama tinggal dapur belum orang mes harap tutup tidak tinggal udara buka kemudian datang gurame goreng rasa tidak segar sop buntut saji hangat panci alumunium atas api sangat perhati alat makan turut aluminium tidak baik sehat sapi lada hitam rasa tidak enak tumis genjer nah coba pertama tidak terlalu buruk mie kocok kata nenek tidak apa apa harga terlalu mahal rasa tagih hasil cetak kena ppn persen service charged besar kemudian bawah tagih tulis tangan nomor serah kartu kredit layan print out cc ditandatangani jumlah kena jumlah tulis tangan benar tambah persen jumlah total arti persen beban tidak pes sistem tidak repot repot tanya pikir kunjung akhir tempat,-10,negatif,-0.053475935828877004,2015-04-01,2
pertama kali makan kampung daun tahun tidak lupa makan musik staf harga lebih harap datang sana kali tahun selalu rasa luar biasa semua ubah makan butuh waktu satu jam datang musik tidak staf tampak sangat buru buru mes sebal kunjung unik mesan sini tekan kentongan mes biasa butuh satu kali layan datang sejak tidak datang kunjung akhir november bangun cari layan mes terlalu banyak kerja makan dulu enak sekarang hambar apa jadi mungkin jadi sangat komersial andal pandang indah milik makan bukan prioritas utama aku rindu kampung daun tua,1,positif,0.011235955056179775,2015-01-01,1
kali pertama makan restoran sama teman kantor pesan gurame bakar gurame goreng ayam bakakak bakar goreng karedok kangkung tongseng kambing mie goreng seafood tahu goreng semua menu atas terus terang cuma suka tahu goreng isi mie goreng sedang milik rasa tidak pantas harga tawar gurame goreng hambar gurame bakar keras tidak pure bakar ikan goreng dulu baru oles kecap ikan bau lumpur tongseng kambing benar jng pernah pesan daging kerass pesan terlalu banyak beberapa menu minta take away dann benar kaget bungkus semua makan kertas nasi warung tegal ukur restoran wadah lebih pantas seh harap milik resto mereview bijak memang sterofoam tidak baik wadah reuseable turut lebih layak akhir jangan makan sini kalau pas musim hujan air alir river nya bau comberan padah view jual pihak restoran makan saung view gemericik air dr river kalau viewnya timbul bau tidak enak gmn mau nafsu makan moga depan kampung daun baik baik segi rasa service nya terima kasih,2,positif,0.01282051282051282,2019-04-01,1
